match_id,team_name,series_win,maps_won,maps_lost,series_kills,series_deaths,series_damage,series_kdr,avg_bp_rtg,bp_std,bp_max,top_kills_share,bp_range,date_utc,best_of,stage,is_lan,series_kills_roll,series_deaths_roll,series_damage_roll,series_kdr_roll,avg_bp_rtg_roll,bp_std_roll,bp_max_roll,top_kills_share_roll,bp_range_roll
93973,Los Angeles Thieves,1,3,0,241,218,29058,1.1055045871559632,1.175,0.14843629385474877,1.32,0.27800829875518673,0.14500000000000002,2025-04-12T19:30:00+00:00,5,minor,0,215.6,196.6,26407.8,1.110438729835447,1.158,0.115848420514626,1.28,0.2863306181294227,0.12200000000000003
93819,Miami Heretics,1,3,0,241,222,31156,1.0855855855855856,1.17,0.0658280588604383,1.24,0.26556016597510373,0.07000000000000006,2024-12-07T15:00:00+00:00,5,minor,0,241.0,222.0,31156.0,1.0855855855855856,1.17,0.0658280588604383,1.24,0.26556016597510373,0.07000000000000006
93824,Miami Heretics,0,2,3,325,314,43027,1.035031847133758,1.105,0.22693611435820435,1.35,0.3323076923076923,0.2450000000000001,2024-12-08T16:30:00+00:00,5,minor,0,283.0,268.0,37091.5,1.0603087163596718,1.1375,0.14638208660932134,1.295,0.29893392914139805,0.15750000000000008
93829,Miami Heretics,0,2,3,361,349,47041,1.0343839541547277,1.0425,0.0427200187265877,1.1,0.2659279778393352,0.05750000000000011,2024-12-13T18:00:00+00:00,5,minor,0,309.0,295.0,40408.0,1.0516671289580237,1.1058333333333332,0.11182806398174344,1.2300000000000002,0.2879319453740437,0.12416666666666676
93835,Miami Heretics,0,2,3,346,371,46822,0.9326145552560647,0.79,0.029439202887759416,0.82,0.26011560693641617,0.029999999999999916,2024-12-15T15:00:00+00:00,5,minor,0,318.25,314.0,42011.5,1.021903985532534,1.026875,0.09123084870824744,1.1275,0.2809778607646368,0.10062500000000005
93840,Miami Heretics,0,1,3,270,302,36076,0.8940397350993378,0.8524999999999999,0.09708243919473805,0.94,0.27037037037037037,0.08749999999999991,2025-01-10T16:30:00+00:00,5,major,1,308.6,311.6,40824.4,0.9963311354458948,0.992,0.09240116680554557,1.09,0.27885636268578357,0.09800000000000002
93854,Miami Heretics,1,3,2,331,352,41356,0.9403409090909091,0.96,0.10230672835481874,1.1,0.2930513595166163,0.14000000000000012,2025-01-18T16:30:00+00:00,5,minor,0,326.6,337.6,42864.4,0.9672822001469594,0.95,0.09969690070442165,1.062,0.2843546013940861,0.11200000000000003
93860,Miami Heretics,0,2,3,312,343,40108,0.9096209912536443,0.855,0.1109053650640942,0.94,0.26282051282051283,0.08499999999999996,2025-01-24T16:30:00+00:00,5,minor,0,324.0,343.4,42280.6,0.9422000289709367,0.9,0.07649075084559961,0.9800000000000001,0.27045716549665016,0.08
93864,Miami Heretics,0,2,3,340,352,44491,0.9659090909090909,1.02,0.08602325267042617,1.13,0.27058823529411763,0.10999999999999988,2025-01-25T18:00:00+00:00,5,minor,0,319.8,344.0,41770.6,0.9285050563218092,0.8955,0.08515139763436733,0.986,0.27138921698760665,0.09049999999999996
93871,Miami Heretics,1,3,2,356,369,46265,0.964769647696477,0.9725,0.06396613687465165,1.06,0.2696629213483146,0.08750000000000002,2025-01-30T14:30:00+00:00,5,major,1,321.8,343.6,41659.2,0.9349360748098918,0.932,0.09205678443174577,1.034,0.2732986798699864,0.10199999999999998
